 format: day,hour,forecast,value  location:52_110 Start : 20160301 
8,2300,28,4.7
8,2300,31,5.6
8,2300,34,6.3
8,2300,37,5.2
8,2300,40,3
8,2300,43,2.7
8,2300,46,2.8
8,2300,49,3.4
8,2300,52,4
8,2300,55,7
8,2300,58,3.8
8,2300,61,3.9
8,2300,64,1.5
9,200,4,7
9,200,7,7
9,200,10,5
9,200,13,3
9,200,16,4
9,200,19,3
9,200,22,3
9,200,25,5
9,200,28,6
9,200,31,6
9,200,34,5
9,200,37,3
9,200,40,3
9,200,43,3
9,200,46,3
9,200,49,4
9,200,52,7
9,200,55,4
9,200,58,4
9,200,61,2
9,500,4,7
9,500,7,5
9,500,10,3
9,500,13,4
9,500,16,3
9,500,19,3
9,500,22,5
9,500,25,6
9,500,28,6
9,500,31,5
9,500,34,3
9,500,37,3
9,500,40,3
9,500,43,3
9,500,46,4
9,500,49,7
9,500,52,4
9,500,55,4
9,500,58,2
9,800,4,5
9,800,7,3
9,800,10,4
9,800,13,3
9,800,16,3
9,800,19,5
9,800,22,6
9,800,25,6
9,800,28,5
9,800,31,3
9,800,34,3
9,800,37,3
9,800,40,3
9,800,43,4
9,800,46,5
9,800,49,5
9,800,52,4
9,800,55,2
9,1100,4,3
9,1100,7,4
9,1100,10,3
9,1100,13,3
9,1100,16,5
9,1100,19,6
9,1100,22,6
9,1100,25,5
9,1100,28,3
9,1100,31,3
9,1100,34,3
9,1100,37,3
9,1100,40,4
9,1100,43,5
9,1100,46,5
9,1100,49,4
9,1100,52,2
9,1400,4,4
9,1400,7,3
9,1400,10,3
9,1400,13,5
9,1400,16,6
9,1400,19,6
9,1400,22,5
9,1400,25,3
9,1400,28,3
9,1400,31,3
9,1400,34,3
9,1400,37,4
9,1400,40,5
9,1400,43,5
9,1400,46,4
9,1400,49,2
9,1700,4,3
9,1700,7,3
9,1700,10,5
9,1700,13,6
9,1700,16,6
9,1700,19,5
9,1700,22,3
9,1700,25,3
9,1700,28,3
9,1700,31,3
9,1700,34,4
9,1700,37,5
9,1700,40,5
9,1700,43,4
9,1700,46,2
9,2000,4,3
9,2000,7,5
9,2000,10,6
9,2000,13,6
9,2000,16,4
9,2000,19,4
9,2000,22,2
9,2000,25,2
9,2000,28,3
9,2000,31,3
9,2000,34,5
9,2000,37,6
