 format: day,hour,forecast,value  location:52_110 Start : 20160301 
8,1400,22,60
8,1400,25,75
8,1400,28,80
8,1400,31,85
8,1400,34,85
8,1400,37,70
8,1400,40,65
8,1400,43,65
8,1400,46,80
8,1400,49,85
8,1700,4,70
8,1700,7,60
8,1700,10,50
8,1700,13,40
8,1700,16,50
8,1700,19,60
8,1700,22,75
8,1700,25,80
8,1700,28,85
8,1700,31,85
8,1700,34,70
8,1700,37,65
8,1700,40,65
8,1700,43,80
8,1700,46,85
8,2000,4,60
8,2000,7,50
8,2000,10,40
8,2000,13,50
8,2000,16,60
8,2000,19,75
8,2000,22,80
8,2000,25,85
8,2000,28,85
8,2000,31,70
8,2000,34,65
8,2000,37,65
8,2000,40,80
8,2000,43,85
8,2000,46,88
8,2000,49,91
8,2000,52,64
8,2000,55,47
8,2000,58,45
8,2000,61,49
8,2000,64,68
8,2000,67,84
8,2300,4,50
8,2300,7,40
8,2300,10,50
8,2300,13,60
8,2300,16,75
8,2300,19,80
8,2300,22,85
8,2300,25,85
8,2300,28,70
8,2300,31,65
8,2300,34,65
8,2300,37,80
8,2300,40,85
8,2300,43,88
8,2300,46,91
8,2300,49,64
8,2300,52,47
8,2300,55,45
8,2300,58,49
8,2300,61,68
8,2300,64,84
9,200,4,40
9,200,7,50
9,200,10,60
9,200,13,75
9,200,16,80
9,200,19,85
9,200,22,85
9,200,25,70
9,200,28,65
9,200,31,65
9,200,34,80
9,200,37,85
9,200,40,88
9,200,43,91
9,200,46,64
9,200,49,47
9,200,52,45
9,200,55,49
9,200,58,68
9,200,61,84
9,500,4,50
9,500,7,60
9,500,10,75
9,500,13,80
9,500,16,85
9,500,19,85
9,500,22,70
9,500,25,65
9,500,28,65
9,500,31,80
9,500,34,85
9,500,37,88
9,500,40,91
9,500,43,64
9,500,46,47
9,500,49,45
9,500,52,49
9,500,55,68
9,500,58,84
9,800,4,55
9,800,7,75
9,800,10,80
9,800,13,80
9,800,16,80
9,800,19,70
9,800,22,70
9,800,25,80
9,800,28,85
9,800,31,90
9,800,34,90
9,800,37,90
9,800,40,70
9,800,43,50
9,800,46,45
9,800,49,50
9,800,52,75
9,800,55,90
9,1100,4,75
9,1100,7,80
9,1100,10,80
9,1100,13,80
9,1100,16,70
9,1100,19,70
9,1100,22,80
9,1100,25,85
9,1100,28,90
9,1100,31,90
9,1100,34,90
9,1100,37,70
9,1100,40,50
9,1100,43,45
9,1100,46,50
9,1100,49,75
9,1100,52,90
9,1400,4,85
9,1400,7,90
9,1400,10,90
9,1400,13,90
9,1400,16,85
9,1400,19,85
9,1400,22,85
9,1400,25,90
9,1400,28,90
9,1400,31,90
9,1400,34,70
9,1400,37,50
9,1400,40,45
9,1400,43,50
9,1400,46,75
9,1400,49,90
9,1700,4,90
9,1700,7,90
9,1700,10,90
9,1700,13,85
9,1700,16,85
9,1700,19,85
9,1700,22,90
9,1700,25,90
9,1700,28,90
9,1700,31,70
9,1700,34,50
9,1700,37,45
9,1700,40,50
9,1700,43,75
9,1700,46,90
9,2000,4,90
9,2000,7,90
9,2000,10,85
9,2000,13,85
9,2000,16,85
9,2000,19,90
9,2000,22,90
9,2000,25,90
9,2000,28,70
9,2000,31,50
9,2000,34,45
9,2000,37,50
9,2000,40,75
9,2000,43,90
9,2000,46,95
9,2000,49,90
9,2000,52,75
9,2000,55,60
9,2000,58,60
9,2000,61,65
9,2000,64,75
9,2000,67,90
9,2300,4,90
9,2300,7,85
9,2300,10,85
9,2300,13,85
9,2300,16,90
9,2300,19,90
9,2300,22,90
9,2300,25,70
9,2300,28,50
9,2300,31,45
9,2300,34,50
9,2300,37,75
9,2300,40,90
9,2300,43,95
9,2300,46,90
9,2300,49,75
9,2300,52,60
9,2300,55,60
9,2300,58,65
9,2300,61,75
9,2300,64,90
10,200,4,85
10,200,7,85
10,200,10,85
10,200,13,90
10,200,16,90
10,200,19,90
10,200,22,70
10,200,25,50
10,200,28,45
10,200,31,50
10,200,34,75
10,200,37,90
10,200,40,95
10,200,43,90
10,200,46,75
10,200,49,60
10,200,52,60
10,200,55,65
10,200,58,75
10,200,61,90
10,500,4,85
10,500,7,85
10,500,10,90
10,500,13,90
10,500,16,90
10,500,19,70
10,500,22,50
10,500,25,45
10,500,28,50
10,500,31,75
10,500,34,90
10,500,37,95
10,500,40,90
10,500,43,75
10,500,46,60
10,500,49,60
10,500,52,65
10,500,55,75
10,500,58,90
10,800,4,85
10,800,7,90
10,800,10,90
10,800,13,90
10,800,16,70
10,800,19,50
10,800,22,45
10,800,25,50
10,800,28,75
10,800,31,90
10,800,34,95
10,800,37,90
10,800,40,75
10,800,43,60
10,800,46,60
10,800,49,65
10,800,52,75
10,800,55,90
10,1100,4,90
10,1100,7,90
10,1100,10,90
10,1100,13,70
10,1100,16,50
10,1100,19,45
10,1100,22,50
10,1100,25,75
10,1100,28,90
10,1100,31,95
10,1100,34,90
10,1100,37,75
10,1100,40,60
10,1100,43,60
10,1100,46,65
10,1100,49,75
10,1100,52,90
10,1400,4,90
10,1400,7,90
10,1400,10,70
10,1400,13,50
10,1400,16,45
10,1400,19,50
10,1400,22,75
10,1400,25,90
10,1400,28,95
10,1400,31,90
10,1400,34,75
10,1400,37,60
10,1400,40,60
10,1400,43,65
10,1400,46,75
10,1400,49,90
10,1700,4,90
10,1700,7,70
10,1700,10,50
10,1700,13,45
10,1700,16,50
10,1700,19,75
10,1700,22,90
10,1700,25,95
10,1700,28,90
10,1700,31,75
10,1700,34,60
10,1700,37,60
10,1700,40,65
10,1700,43,75
10,1700,46,90
10,2000,4,70
10,2000,7,50
10,2000,10,45
10,2000,13,50
10,2000,16,75
10,2000,19,90
10,2000,22,95
10,2000,25,90
10,2000,28,75
10,2000,31,60
10,2000,34,60
10,2000,37,65
10,2000,40,75
10,2000,43,90
10,2000,46,95
10,2000,49,90
10,2000,52,65
10,2000,55,50
10,2000,58,40
10,2000,61,45
10,2000,64,60
10,2000,67,70
10,2300,4,50
10,2300,7,45
10,2300,10,50
10,2300,13,75
10,2300,16,90
10,2300,19,95
10,2300,22,90
10,2300,25,75
10,2300,28,60
10,2300,31,60
10,2300,34,65
10,2300,37,75
10,2300,40,90
10,2300,43,95
10,2300,46,90
10,2300,49,65
10,2300,52,50
10,2300,55,40
10,2300,58,45
10,2300,61,60
10,2300,64,70
11,200,4,45
11,200,7,50
11,200,10,75
11,200,13,90
11,200,16,95
11,200,19,90
11,200,22,75
11,200,25,60
11,200,28,60
11,200,31,65
11,200,34,75
11,200,37,90
11,200,40,95
11,200,43,90
11,200,46,65
11,200,49,50
11,200,52,40
11,200,55,45
11,200,58,60
11,200,61,70
11,500,4,50
11,500,7,75
11,500,10,90
11,500,13,95
11,500,16,90
11,500,19,75
11,500,22,60
11,500,25,60
11,500,28,65
11,500,31,75
11,500,34,90
11,500,37,95
11,500,40,90
11,500,43,65
11,500,46,50
11,500,49,40
11,500,52,45
11,500,55,60
11,500,58,70
11,800,4,75
11,800,7,90
11,800,10,95
11,800,13,90
11,800,16,75
11,800,19,60
11,800,22,60
11,800,25,65
11,800,28,75
11,800,31,90
11,800,34,95
11,800,37,90
11,800,40,65
11,800,43,50
11,800,46,40
11,800,49,45
11,800,52,60
11,800,55,70
11,1100,4,90
11,1100,7,95
11,1100,10,90
11,1100,13,75
11,1100,16,60
11,1100,19,60
11,1100,22,65
11,1100,25,75
11,1100,28,90
11,1100,31,95
11,1100,34,90
11,1100,37,65
11,1100,40,50
11,1100,43,40
11,1100,46,45
11,1100,49,60
11,1100,52,70
11,1400,4,95
11,1400,7,90
11,1400,10,75
11,1400,13,60
11,1400,16,60
11,1400,19,65
11,1400,22,75
11,1400,25,90
11,1400,28,95
11,1400,31,90
11,1400,34,65
11,1400,37,50
11,1400,40,40
11,1400,43,45
11,1400,46,60
11,1400,49,70
11,1700,4,90
11,1700,7,75
11,1700,10,60
11,1700,13,60
11,1700,16,65
11,1700,19,75
11,1700,22,90
11,1700,25,95
11,1700,28,90
11,1700,31,65
11,1700,34,50
11,1700,37,40
11,1700,40,45
11,1700,43,60
11,1700,46,70
11,2000,4,75
11,2000,7,65
11,2000,10,70
11,2000,13,70
11,2000,16,80
11,2000,19,90
11,2000,22,95
11,2000,25,95
11,2000,28,80
11,2000,31,60
11,2000,34,50
11,2000,37,45
11,2000,40,50
11,2000,43,70
11,2000,46,70
11,2000,49,70
11,2000,52,70
11,2000,55,55
11,2000,58,70
11,2000,61,70
11,2000,64,80
11,2000,67,90
11,2300,4,65
11,2300,7,70
11,2300,10,70
11,2300,13,80
11,2300,16,90
11,2300,19,95
11,2300,22,95
11,2300,25,80
11,2300,28,60
11,2300,31,50
11,2300,34,45
11,2300,37,50
11,2300,40,70
11,2300,43,70
11,2300,46,70
11,2300,49,70
11,2300,52,55
11,2300,55,70
11,2300,58,70
11,2300,61,80
11,2300,64,90
12,200,4,70
12,200,7,70
12,200,10,80
12,200,13,90
12,200,16,95
12,200,19,95
12,200,22,80
12,200,25,60
12,200,28,50
12,200,31,45
12,200,34,50
12,200,37,70
12,200,40,70
12,200,43,70
12,200,46,70
12,200,49,55
12,200,52,70
12,200,55,70
12,200,58,80
12,200,61,90
12,500,4,70
12,500,7,80
12,500,10,90
12,500,13,95
12,500,16,95
12,500,19,80
12,500,22,60
12,500,25,50
12,500,28,45
12,500,31,50
12,500,34,70
12,500,37,70
12,500,40,70
12,500,43,70
12,500,46,55
12,500,49,70
12,500,52,70
12,500,55,80
12,500,58,90
12,800,4,80
12,800,7,90
12,800,10,95
12,800,13,95
12,800,16,80
12,800,19,60
12,800,22,50
12,800,25,45
12,800,28,50
12,800,31,70
12,800,34,70
12,800,37,70
12,800,40,70
12,800,43,55
12,800,46,70
12,800,49,70
12,800,52,80
12,800,55,90
12,1100,4,90
12,1100,7,95
12,1100,10,95
12,1100,13,80
12,1100,16,60
12,1100,19,50
12,1100,22,45
12,1100,25,50
12,1100,28,70
12,1100,31,70
12,1100,34,70
12,1100,37,70
12,1100,40,55
12,1100,43,70
12,1100,46,70
12,1100,49,80
12,1100,52,90
12,1400,4,95
12,1400,7,95
12,1400,10,80
12,1400,13,60
12,1400,16,50
12,1400,19,45
12,1400,22,50
12,1400,25,70
12,1400,28,70
12,1400,31,70
12,1400,34,70
12,1400,37,55
12,1400,40,70
12,1400,43,70
12,1400,46,80
12,1400,49,90
12,1700,4,95
12,1700,7,80
12,1700,10,60
12,1700,13,50
12,1700,16,45
12,1700,19,50
12,1700,22,70
12,1700,25,70
12,1700,28,70
12,1700,31,70
12,1700,34,55
12,1700,37,70
12,1700,40,70
12,1700,43,80
12,1700,46,90
12,2000,4,60
12,2000,7,45
12,2000,10,35
12,2000,13,35
12,2000,16,65
12,2000,19,65
12,2000,22,65
12,2000,25,65
12,2000,28,35
12,2000,31,35
12,2000,34,40
12,2000,37,40
12,2000,40,60
12,2000,43,75
12,2000,46,75
12,2000,49,75
12,2000,52,65
12,2000,55,50
12,2000,58,70
12,2000,61,80
12,2000,64,95
12,2000,67,95
12,2300,4,45
12,2300,7,35
12,2300,10,35
12,2300,13,65
12,2300,16,65
12,2300,19,65
12,2300,22,65
12,2300,25,35
12,2300,28,35
12,2300,31,40
12,2300,34,40
12,2300,37,60
12,2300,40,75
12,2300,43,75
12,2300,46,75
12,2300,49,65
12,2300,52,50
12,2300,55,70
12,2300,58,80
12,2300,61,95
12,2300,64,95
13,200,4,35
13,200,7,35
13,200,10,65
13,200,13,65
13,200,16,65
13,200,19,65
13,200,22,35
13,200,25,35
13,200,28,40
13,200,31,40
13,200,34,60
13,200,37,75
13,200,40,75
13,200,43,75
13,200,46,65
13,200,49,50
13,200,52,70
13,200,55,80
13,200,58,95
13,200,61,95
13,500,4,35
13,500,7,65
13,500,10,65
13,500,13,65
13,500,16,65
13,500,19,35
13,500,22,35
13,500,25,40
13,500,28,40
13,500,31,60
13,500,34,75
13,500,37,75
13,500,40,75
13,500,43,65
13,500,46,50
13,500,49,70
13,500,52,80
13,500,55,95
13,500,58,95
13,800,4,65
13,800,7,65
13,800,10,65
13,800,13,65
13,800,16,35
13,800,19,35
13,800,22,40
13,800,25,40
13,800,28,60
13,800,31,75
13,800,34,75
13,800,37,75
13,800,40,65
13,800,43,50
13,800,46,70
13,800,49,80
13,800,52,95
13,800,55,95
13,1100,4,65
13,1100,7,65
13,1100,10,65
13,1100,13,35
13,1100,16,35
13,1100,19,40
13,1100,22,40
13,1100,25,60
13,1100,28,75
13,1100,31,75
13,1100,34,75
13,1100,37,65
13,1100,40,50
13,1100,43,70
13,1100,46,80
13,1100,49,95
13,1100,52,95
13,1400,4,65
13,1400,7,65
13,1400,10,35
13,1400,13,35
13,1400,16,40
13,1400,19,40
13,1400,22,60
13,1400,25,75
13,1400,28,75
13,1400,31,75
13,1400,34,65
13,1400,37,50
13,1400,40,70
13,1400,43,80
13,1400,46,95
13,1400,49,95
13,1700,4,65
13,1700,7,35
13,1700,10,35
13,1700,13,40
13,1700,16,40
13,1700,19,60
13,1700,22,75
13,1700,25,75
13,1700,28,75
13,1700,31,65
13,1700,34,50
13,1700,37,70
13,1700,40,80
13,1700,43,95
13,1700,46,95
13,2000,4,35
13,2000,7,35
13,2000,10,40
13,2000,13,40
13,2000,16,60
13,2000,19,75
13,2000,22,75
13,2000,25,75
13,2000,28,65
13,2000,31,50
13,2000,34,70
13,2000,37,80
13,2000,40,95
13,2000,43,95
13,2000,46,92
13,2000,49,92
13,2000,52,71
13,2000,55,53
13,2000,58,49
13,2000,61,50
13,2000,64,71
13,2000,67,80
13,2300,4,35
13,2300,7,40
13,2300,10,40
13,2300,13,60
13,2300,16,75
13,2300,19,75
13,2300,22,75
13,2300,25,65
13,2300,28,50
13,2300,31,70
13,2300,34,80
13,2300,37,95
13,2300,40,95
13,2300,43,92
13,2300,46,92
13,2300,49,71
13,2300,52,53
13,2300,55,49
13,2300,58,50
13,2300,61,71
13,2300,64,80
14,200,4,40
14,200,7,40
14,200,10,60
14,200,13,75
14,200,16,75
14,200,19,75
14,200,22,65
14,200,25,50
14,200,28,70
14,200,31,80
14,200,34,95
14,200,37,95
14,200,40,92
14,200,43,92
14,200,46,71
14,200,49,53
14,200,52,49
14,200,55,50
14,200,58,71
14,200,61,80
14,500,4,40
14,500,7,60
14,500,10,75
14,500,13,75
14,500,16,75
14,500,19,65
14,500,22,50
14,500,25,70
14,500,28,80
14,500,31,95
14,500,34,95
14,500,37,92
14,500,40,92
14,500,43,71
14,500,46,53
14,500,49,49
14,500,52,50
14,500,55,71
14,500,58,80
14,800,4,60
14,800,7,75
14,800,10,75
14,800,13,75
14,800,16,65
14,800,19,50
14,800,22,70
14,800,25,80
14,800,28,95
14,800,31,95
14,800,34,92
14,800,37,92
14,800,40,71
14,800,43,53
14,800,46,49
14,800,49,50
14,800,52,71
14,800,55,80
14,1100,4,75
14,1100,7,75
14,1100,10,75
14,1100,13,65
14,1100,16,50
14,1100,19,70
14,1100,22,80
14,1100,25,95
14,1100,28,95
14,1100,31,92
14,1100,34,92
14,1100,37,71
14,1100,40,53
14,1100,43,49
14,1100,46,50
14,1100,49,71
14,1100,52,80
14,1400,4,75
14,1400,7,75
14,1400,10,65
14,1400,13,50
14,1400,16,70
14,1400,19,80
14,1400,22,95
14,1400,25,95
14,1400,28,92
14,1400,31,92
14,1400,34,71
14,1400,37,53
14,1400,40,49
14,1400,43,50
14,1400,46,71
14,1400,49,80
14,1700,4,75
14,1700,7,65
14,1700,10,50
14,1700,13,70
14,1700,16,80
14,1700,19,95
14,1700,22,95
14,1700,25,92
14,1700,28,92
14,1700,31,71
14,1700,34,53
14,1700,37,49
14,1700,40,50
14,1700,43,71
14,1700,46,80
14,2000,4,65
14,2000,7,50
14,2000,10,70
14,2000,13,80
14,2000,16,95
14,2000,19,95
14,2000,22,92
14,2000,25,92
14,2000,28,71
14,2000,31,53
14,2000,34,49
14,2000,37,50
14,2000,40,71
14,2000,43,80
14,2000,46,85
14,2000,49,85
14,2000,52,57
14,2000,55,41
14,2000,58,39
14,2000,61,37
14,2000,64,60
14,2000,67,81
14,2300,4,50
14,2300,7,70
14,2300,10,80
14,2300,13,95
14,2300,16,95
14,2300,19,92
14,2300,22,92
14,2300,25,71
14,2300,28,53
14,2300,31,49
14,2300,34,50
14,2300,37,71
14,2300,40,80
14,2300,43,85
14,2300,46,85
14,2300,49,57
14,2300,52,41
14,2300,55,39
14,2300,58,37
14,2300,61,60
14,2300,64,81
15,200,4,70
15,200,7,80
15,200,10,90
15,200,13,95
15,200,16,95
15,200,19,95
15,200,22,71
15,200,25,53
15,200,28,45
15,200,31,55
15,200,34,71
15,200,37,85
15,200,40,90
15,200,43,90
15,200,46,57
15,200,49,41
15,200,52,35
15,200,55,40
15,200,58,60
15,200,61,81
15,500,4,80
15,500,7,90
15,500,10,95
15,500,13,95
15,500,16,95
15,500,19,71
15,500,22,53
15,500,25,45
15,500,28,55
15,500,31,71
15,500,34,85
15,500,37,90
15,500,40,90
15,500,43,57
15,500,46,41
15,500,49,35
15,500,52,40
15,500,55,60
15,500,58,81
15,800,4,95
15,800,7,95
15,800,10,95
15,800,13,95
15,800,16,71
15,800,19,53
15,800,22,45
15,800,25,55
15,800,28,71
15,800,31,85
15,800,34,90
15,800,37,90
15,800,40,57
15,800,43,45
15,800,46,35
15,800,49,45
15,800,52,70
15,800,55,81
15,1100,4,95
15,1100,7,95
15,1100,10,95
15,1100,13,71
15,1100,16,53
15,1100,19,45
15,1100,22,55
15,1100,25,71
15,1100,28,85
15,1100,31,90
15,1100,34,90
15,1100,37,57
15,1100,40,45
15,1100,43,35
15,1100,46,45
15,1100,49,70
15,1100,52,81
15,1400,4,95
15,1400,7,95
15,1400,10,71
15,1400,13,53
15,1400,16,45
15,1400,19,55
15,1400,22,71
15,1400,25,85
15,1400,28,90
15,1400,31,90
15,1400,34,57
15,1400,37,45
15,1400,40,35
15,1400,43,45
15,1400,46,70
15,1400,49,81
15,1700,4,95
15,1700,7,71
15,1700,10,53
15,1700,13,45
15,1700,16,55
15,1700,19,71
15,1700,22,85
15,1700,25,90
15,1700,28,90
15,1700,31,57
15,1700,34,45
15,1700,37,35
15,1700,40,45
15,1700,43,70
15,1700,46,81
15,2000,4,70
15,2000,7,55
15,2000,10,45
15,2000,13,55
15,2000,16,71
15,2000,19,85
15,2000,22,90
15,2000,25,85
15,2000,28,60
15,2000,31,45
15,2000,34,35
15,2000,37,45
15,2000,40,70
15,2000,43,80
15,2000,46,85
15,2000,49,80
15,2000,52,60
15,2000,55,35
15,2000,58,30
15,2000,61,30
15,2000,64,40
15,2000,67,65
15,2300,4,55
15,2300,7,45
15,2300,10,55
15,2300,13,71
15,2300,16,85
15,2300,19,90
15,2300,22,85
15,2300,25,60
15,2300,28,45
15,2300,31,35
15,2300,34,45
15,2300,37,70
15,2300,40,80
15,2300,43,85
15,2300,46,80
15,2300,49,60
15,2300,52,35
15,2300,55,30
15,2300,58,30
15,2300,61,40
15,2300,64,65
16,200,4,45
16,200,7,55
16,200,10,71
16,200,13,85
16,200,16,85
16,200,19,85
16,200,22,65
16,200,25,45
16,200,28,35
16,200,31,45
16,200,34,70
16,200,37,85
16,200,40,90
16,200,43,90
16,200,46,60
16,200,49,35
16,200,52,30
16,200,55,30
16,200,58,40
16,200,61,65
16,500,4,50
16,500,7,71
16,500,10,85
16,500,13,85
16,500,16,85
16,500,19,65
16,500,22,45
16,500,25,35
16,500,28,45
16,500,31,70
16,500,34,85
16,500,37,90
16,500,40,90
16,500,43,60
16,500,46,35
16,500,49,30
16,500,52,30
16,500,55,40
16,500,58,65
16,800,4,75
16,800,7,80
16,800,10,85
16,800,13,85
16,800,16,65
16,800,19,45
16,800,22,45
16,800,25,55
16,800,28,75
16,800,31,90
16,800,34,95
16,800,37,95
16,800,40,70
16,800,43,35
16,800,46,30
16,800,49,45
16,800,52,55
16,800,55,70
16,1100,4,80
16,1100,7,85
16,1100,10,85
16,1100,13,65
16,1100,16,45
16,1100,19,45
16,1100,22,55
16,1100,25,75
16,1100,28,90
16,1100,31,95
16,1100,34,95
16,1100,37,70
16,1100,40,35
16,1100,43,30
16,1100,46,45
16,1100,49,55
16,1100,52,70
16,1400,4,85
16,1400,7,85
16,1400,10,65
16,1400,13,45
16,1400,16,45
16,1400,19,55
16,1400,22,75
16,1400,25,90
16,1400,28,95
16,1400,31,95
16,1400,34,70
16,1400,37,35
16,1400,40,30
16,1400,43,45
16,1400,46,55
16,1400,49,70
16,1700,4,85
16,1700,7,65
16,1700,10,45
16,1700,13,45
16,1700,16,55
16,1700,19,75
16,1700,22,90
16,1700,25,95
16,1700,28,95
16,1700,31,70
16,1700,34,35
16,1700,37,30
16,1700,40,45
16,1700,43,55
16,1700,46,70
16,2000,4,65
16,2000,7,45
16,2000,10,45
16,2000,13,55
16,2000,16,75
16,2000,19,90
16,2000,22,95
16,2000,25,95
16,2000,28,70
16,2000,31,35
16,2000,34,30
16,2000,37,30
16,2000,40,45
16,2000,43,70
16,2000,46,75
16,2000,49,75
16,2000,52,45
16,2000,55,30
16,2000,58,25
16,2000,61,30
16,2000,64,50
16,2000,67,75
16,2300,4,45
16,2300,7,45
16,2300,10,55
16,2300,13,75
16,2300,16,90
16,2300,19,95
16,2300,22,95
16,2300,25,70
16,2300,28,35
16,2300,31,30
16,2300,34,30
16,2300,37,45
16,2300,40,70
16,2300,43,75
16,2300,46,75
16,2300,49,45
16,2300,52,30
16,2300,55,25
16,2300,58,30
16,2300,61,50
16,2300,64,75
17,200,4,45
17,200,7,55
17,200,10,75
17,200,13,90
17,200,16,95
17,200,19,95
17,200,22,70
17,200,25,35
17,200,28,30
17,200,31,30
17,200,34,45
17,200,37,70
17,200,40,75
17,200,43,75
17,200,46,45
17,200,49,30
17,200,52,25
17,200,55,30
17,200,58,50
17,200,61,75
17,500,4,55
17,500,7,75
17,500,10,90
17,500,13,95
17,500,16,95
17,500,19,70
17,500,22,35
17,500,25,30
17,500,28,30
17,500,31,45
17,500,34,70
17,500,37,75
17,500,40,75
17,500,43,45
17,500,46,30
17,500,49,25
17,500,52,30
17,500,55,50
17,500,58,75
17,800,4,75
17,800,7,80
17,800,10,90
17,800,13,90
17,800,16,65
17,800,19,30
17,800,22,30
17,800,25,30
17,800,28,40
17,800,31,60
17,800,34,70
17,800,37,70
17,800,40,50
17,800,43,20
17,800,46,25
17,800,49,30
17,800,52,60
17,800,55,70
17,1100,4,80
17,1100,7,90
17,1100,10,90
17,1100,13,65
17,1100,16,30
17,1100,19,30
17,1100,22,30
17,1100,25,40
17,1100,28,60
17,1100,31,70
17,1100,34,70
17,1100,37,50
17,1100,40,20
17,1100,43,25
17,1100,46,30
17,1100,49,60
17,1100,52,70
17,1400,4,95
17,1400,7,95
17,1400,10,65
17,1400,13,35
17,1400,16,25
17,1400,19,25
17,1400,22,55
17,1400,25,70
17,1400,28,80
17,1400,31,85
17,1400,34,55
17,1400,37,25
17,1400,40,20
17,1400,43,25
17,1400,46,65
17,1400,49,75
17,1700,4,95
17,1700,7,65
17,1700,10,35
17,1700,13,25
17,1700,16,25
17,1700,19,55
17,1700,22,70
17,1700,25,80
17,1700,28,85
17,1700,31,55
17,1700,34,25
17,1700,37,20
17,1700,40,25
17,1700,43,65
17,1700,46,75
17,2000,4,60
17,2000,7,35
17,2000,10,25
17,2000,13,25
17,2000,16,60
17,2000,19,75
17,2000,22,90
17,2000,25,95
17,2000,28,60
17,2000,31,25
17,2000,34,20
17,2000,37,25
17,2000,40,60
17,2000,43,75
17,2000,46,90
17,2000,49,95
17,2000,52,55
17,2000,55,30
17,2000,58,25
17,2000,61,20
17,2000,64,55
17,2000,67,65
17,2300,4,35
17,2300,7,25
17,2300,10,25
17,2300,13,60
17,2300,16,75
17,2300,19,90
17,2300,22,95
17,2300,25,60
17,2300,28,25
17,2300,31,20
17,2300,34,25
17,2300,37,60
17,2300,40,75
17,2300,43,90
17,2300,46,95
17,2300,49,55
17,2300,52,30
17,2300,55,25
17,2300,58,20
17,2300,61,55
17,2300,64,65
18,200,4,25
18,200,7,25
18,200,10,60
18,200,13,75
18,200,16,90
18,200,19,95
18,200,22,60
18,200,25,25
18,200,28,20
18,200,31,25
18,200,34,60
18,200,37,75
18,200,40,90
18,200,43,95
18,200,46,55
18,200,49,30
18,200,52,25
18,200,55,20
18,200,58,55
18,200,61,65
18,500,4,25
18,500,7,60
18,500,10,75
18,500,13,90
18,500,16,95
18,500,19,60
18,500,22,25
18,500,25,20
18,500,28,25
18,500,31,60
18,500,34,75
18,500,37,90
18,500,40,95
18,500,43,55
18,500,46,30
18,500,49,25
18,500,52,20
18,500,55,55
18,500,58,65
18,800,4,50
18,800,7,60
18,800,10,65
18,800,13,70
18,800,16,50
18,800,19,25
18,800,22,25
18,800,25,30
18,800,28,55
18,800,31,69
18,800,34,80
18,800,37,75
18,800,40,55
18,800,43,35
18,800,46,35
18,800,49,35
18,800,52,50
18,800,55,75
18,1100,4,60
18,1100,7,65
18,1100,10,70
18,1100,13,50
18,1100,16,25
18,1100,19,25
18,1100,22,30
18,1100,25,55
18,1100,28,69
18,1100,31,80
18,1100,34,75
18,1100,37,55
18,1100,40,35
18,1100,43,35
18,1100,46,35
18,1100,49,50
18,1100,52,75
18,1400,4,65
18,1400,7,70
18,1400,10,50
18,1400,13,25
18,1400,16,25
18,1400,19,30
18,1400,22,55
18,1400,25,69
18,1400,28,80
18,1400,31,75
18,1400,34,55
18,1400,37,35
18,1400,40,35
18,1400,43,35
18,1400,46,50
18,1400,49,75
18,1700,4,70
18,1700,7,50
18,1700,10,25
18,1700,13,25
18,1700,16,30
18,1700,19,55
18,1700,22,69
18,1700,25,80
18,1700,28,75
18,1700,31,55
18,1700,34,35
18,1700,37,35
18,1700,40,35
18,1700,43,50
18,1700,46,75
18,2000,4,50
18,2000,7,25
18,2000,10,25
18,2000,13,30
18,2000,16,55
18,2000,19,69
18,2000,22,80
18,2000,25,75
18,2000,28,55
18,2000,31,35
18,2000,34,35
18,2000,37,35
18,2000,40,50
18,2000,43,75
18,2000,46,72
18,2000,49,65
18,2000,52,36
18,2000,55,22
18,2000,58,25
18,2000,61,23
18,2000,64,42
18,2000,67,55
18,2300,4,25
18,2300,7,25
18,2300,10,30
18,2300,13,55
18,2300,16,69
18,2300,19,80
18,2300,22,75
18,2300,25,55
18,2300,28,35
18,2300,31,35
18,2300,34,35
18,2300,37,50
18,2300,40,75
18,2300,43,72
18,2300,46,65
18,2300,49,36
18,2300,52,22
18,2300,55,25
18,2300,58,23
18,2300,61,42
18,2300,64,55
19,200,4,25
19,200,7,30
19,200,10,55
19,200,13,69
19,200,16,80
19,200,19,75
19,200,22,55
19,200,25,35
19,200,28,35
19,200,31,35
19,200,34,50
19,200,37,75
19,200,40,72
19,200,43,65
19,200,46,36
19,200,49,22
19,200,52,25
19,200,55,23
19,200,58,42
19,200,61,55
19,500,4,30
19,500,7,55
19,500,10,69
19,500,13,80
19,500,16,75
19,500,19,55
19,500,22,35
19,500,25,35
19,500,28,35
19,500,31,50
19,500,34,75
19,500,37,72
19,500,40,65
19,500,43,36
19,500,46,22
19,500,49,25
19,500,52,23
19,500,55,42
19,500,58,55
19,800,4,55
19,800,7,69
19,800,10,80
19,800,13,75
19,800,16,55
19,800,19,35
19,800,22,35
19,800,25,35
19,800,28,50
19,800,31,75
19,800,34,72
19,800,37,65
19,800,40,36
19,800,43,22
19,800,46,25
19,800,49,23
19,800,52,42
19,800,55,55
19,1100,4,69
19,1100,7,80
19,1100,10,75
19,1100,13,55
19,1100,16,35
19,1100,19,35
19,1100,22,35
19,1100,25,50
19,1100,28,75
19,1100,31,72
19,1100,34,65
19,1100,37,36
19,1100,40,22
19,1100,43,25
19,1100,46,23
19,1100,49,42
19,1100,52,55
